DUA;Item;Fecha;AÒo;Importador;RUC;Regimen;CÛdigo NCM;Aduana;VÌa Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;PaÌs de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;Kgs. Brutos;Proveedor;Marca;DescripciÛn de MercaderÌa;DescripciÛn para Filtro
118-185781;0005;19/05/2023;2023;INDUSTRIAS DEL ENVASE S A;4  20100004322;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01099-23;HLCUSS5230452802;SANTOS;Brasil;Brasil;24.75;TM;24750;KILOGRAMO;0;No disponible;27922.5;1128.18;32455.23;1311.32;4500;24750;25374;NO DISPONIBLE;No disponible;POLIPROPILENO COPOLIMERO. BRASKEM. EP 440N EP 440N-POLIPROPILENO COPO HETEROFASICO POLIPROPILENO COPOLIMERO 990 BOLSAS EN 18 PALLETS DE 1375 KG.EP 440N PL14;POLIPROPILENO COPOLIMERO. BRASKEM. EP 440N EP 440N-POLIPROPILENO COPO HETEROFASICO POLIPROPILENO COPOLIMERO 990 BOLSAS EN 18 PALLETS DE 1375 KG.EP 440N PL14
118-187666;0001;22/05/2023;2023;INDUSTRIAS DEL ENVASE S A;4  20100004322;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01099-23;HLCURI4230411770;RIO GRANDE;Brasil;Brasil;25;TM;25000;KILOGRAMO;0;No disponible;30453;1218.12;35063.03;1402.52;4575;25000;25100;NO DISPONIBLE;BRASKEM;POLIPROPILENO COPOLIMERO BRASKEM CG 210NA MATERIA PRIMA PARA INYECCION DE ENVASES PLASTICOS ENVASADO EN BOLSAS DE 25 KILOS CG 210NA BR25. CG 210NA-POLIPROPLENO COPO HETEROFASICO;POLIPROPILENO COPOLIMERO BRASKEM CG 210NA MATERIA PRIMA PARA INYECCION DE ENVASES PLASTICOS ENVASADO EN BOLSAS DE 25 KILOS CG 210NA BR25. CG 210NA-POLIPROPLENO COPO HETEROFASICO
118-188061;0001;22/05/2023;2023;PLASTICOS BASICOS DE EXPORTACION S.A.C.;4  20101607233;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01123-23;HLCUBO2230432816;CARTAGENA;Colombia;Colombia;27000;KG;27000;KILOGRAMO;0;No disponible;36659;1.36;37718.23;1.4;601;27000;27560;NO DISPONIBLE;S/M;COPOLIMERO. S/M. S/M BOLSAS 25KG USO: MATERIA PRIMA PARA FABRICACION DE BOTELLONES DE 20 LITROS COPOLIMERO R. 02R01CA-1 (POLIPROPILENO);COPOLIMERO. S/M. S/M BOLSAS 25KG USO: MATERIA PRIMA PARA FABRICACION DE BOTELLONES DE 20 LITROS COPOLIMERO R. 02R01CA-1 (POLIPROPILENO)
118-189273;0001;23/05/2023;2023;POLINPLAST S.A.C.;4  20505520638;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01168-23;ONEYTA2DC5402700;QINGDAO;China;China;112;TM;112000;KILOGRAMO;0;No disponible;130943.14;1169.14;136111.56;1215.28;5060;112000;112960;NO DISPONIBLE;S/M;RESINA DE POLIPROPILENO. S/M. S/M RESINA DE POLIPROPILENO  POLYPROPYLENE PPR.MT.500.B;RESINA DE POLIPROPILENO. S/M. S/M RESINA DE POLIPROPILENO  POLYPROPYLENE PPR.MT.500.B
118-189412;0001;23/05/2023;2023;ATLANTICA S.R.L.;4  20488011538;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01123-23;HLCUBO2230413648;CARTAGENA;Colombia;Colombia;27000;KG;27000;KILOGRAMO;0;No disponible;41999;1.56;43124.98;1.6;601;27000;27610;NO DISPONIBLE;ESENTTIA;COPOLIMERO DE IMPACTO ESENTTIA 25C35-EC COPOLIMEROS DE PROPILENO DE USO INDUSTRIAL - RECUBRIMIENTO SACOS DE RAFIA EN 1080 BOLSAS x 25KG C/U. LOTE:223A5361A;COPOLIMERO DE IMPACTO ESENTTIA 25C35-EC COPOLIMEROS DE PROPILENO DE USO INDUSTRIAL - RECUBRIMIENTO SACOS DE RAFIA EN 1080 BOLSAS x 25KG C/U. LOTE:223A5361A
118-189483;0001;23/05/2023;2023;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01099-23;SUDU63SSZ019134X;SANTOS;Brasil;Brasil;24.75;TM;24750;KILOGRAMO;0;No disponible;27825.14;1124.25;32585.56;1316.59;4723.42;24750;25160;NO DISPONIBLE;BRASKEM;POLIPROPILENO COPOLIMERO RANDOM. BRASKEM. S/M EN BAGS DE 25 KG C/U  POLYPROPYLENE COPOLYMER RANDOM RP340S;POLIPROPILENO COPOLIMERO RANDOM. BRASKEM. S/M EN BAGS DE 25 KG C/U  POLYPROPYLENE COPOLYMER RANDOM RP340S
118-189579;0001;23/05/2023;2023;XIMESA S.A.C.;4  20125508716;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01123-23;HLCUBSC2304BNOZ5;HOUSTON;Estados Unidos;Estados Unidos;24.75;TM;24750;KILOGRAMO;0;No disponible;29027;1172.81;31697.42;1280.7;2653;24750;25175;NO DISPONIBLE;BRASKEM;POLIPROPILENO COPOLIMERO. BRASKEM. D5001-80 DEV P14 EN BOLSAS DE 25 KG PARA FABRICACION DE ARTICULOS DE PLASTICO D5001-80-DEV - POLYPROPYLENE COPO RANDOM D5001-80 DEV P14;POLIPROPILENO COPOLIMERO. BRASKEM. D5001-80 DEV P14 EN BOLSAS DE 25 KG PARA FABRICACION DE ARTICULOS DE PLASTICO D5001-80-DEV - POLYPROPYLENE COPO RANDOM D5001-80 DEV P14
118-189579;0002;23/05/2023;2023;XIMESA S.A.C.;4  20125508716;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01123-23;HLCUBSC2304BNOZ5;HOUSTON;Estados Unidos;Estados Unidos;9.62;TM;9625;KILOGRAMO;0;No disponible;11288.28;1173.42;12326.77;1281.37;1031.72;9625;9790.27;NO DISPONIBLE;BRASKEM;POLIPROPILENO COPOLIMERO. BRASKEM. D5001-80 DEV P14 EN BOLSAS DE 25 KG PARA FABRICACION DE ARTICULOS DE PLASTICO D5001-80-DEV - POLYPROPYLENE COPO RANDOM D5001-80 DEV P14;POLIPROPILENO COPOLIMERO. BRASKEM. D5001-80 DEV P14 EN BOLSAS DE 25 KG PARA FABRICACION DE ARTICULOS DE PLASTICO D5001-80-DEV - POLYPROPYLENE COPO RANDOM D5001-80 DEV P14
118-189579;0003;23/05/2023;2023;XIMESA S.A.C.;4  20125508716;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01123-23;HLCUBSC2304BNOZ5;HOUSTON;Estados Unidos;Estados Unidos;15.12;TM;15125;KILOGRAMO;0;No disponible;17738.72;1173.2;19370.64;1281.13;1621.27;15125;15384.72;NO DISPONIBLE;BRASKEM;POLIPROPILENO COPOLIMERO. BRASKEM. D5001-80 DEV P14 EN BOLSAS DE 25 KG PARA FABRICACION DE ARTICULOS DE PLASTICO D5001-80-DEV - POLYPROPYLENE COPO RANDOM D5001-80 DEV P14;POLIPROPILENO COPOLIMERO. BRASKEM. D5001-80 DEV P14 EN BOLSAS DE 25 KG PARA FABRICACION DE ARTICULOS DE PLASTICO D5001-80-DEV - POLYPROPYLENE COPO RANDOM D5001-80 DEV P14
118-189992;0001;24/05/2023;2023;VISTONY COMPA√êIA INDUSTRIAL DEL PERU SOC;4  20102306598;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PER;00981-23;EGLV070300050081;SINGAPORE;Singapur;Singapur;10500;KG;10500;KILOGRAMO;0;No disponible;49425;4.71;50984.48;4.86;1500;10500;11200;NO DISPONIBLE;S/M;COPOLIMERO. S/M. S/M EN 500 CAJAS USO: INDUSTRIAL VISCOSITY INDEX IMPROVER V888 OLEFIN COPOLYMER BALE;COPOLIMERO. S/M. S/M EN 500 CAJAS USO: INDUSTRIAL VISCOSITY INDEX IMPROVER V888 OLEFIN COPOLYMER BALE
118-190382;0001;24/05/2023;2023;YNG S.A.C.;4  20481059713;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00837-23;SUDU63SSZ014368X;RIO GRANDE;Brasil;Brasil;24.75;TM;24750;KILOGRAMO;0;No disponible;28131;1136.61;33353.75;1347.63;4871.11;24750;25390;NO DISPONIBLE;S/M;COPOLIMERO.S/M.S/M. PRODUCTO QUIMICO PARA LA INDUSTRIA MATERIA:PLASTICO POLIPROPILENO COPOLIMEROS CP-741;COPOLIMERO.S/M.S/M. PRODUCTO QUIMICO PARA LA INDUSTRIA MATERIA:PLASTICO POLIPROPILENO COPOLIMEROS CP-741
118-190382;0002;24/05/2023;2023;YNG S.A.C.;4  20481059713;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00837-23;SUDU63SSZ014368X;RIO GRANDE;Brasil;Brasil;24.75;TM;24750;KILOGRAMO;0;No disponible;28131;1136.61;33353.75;1347.63;4871.11;24750;25390;NO DISPONIBLE;S/M;COPOLIMERO.S/M.S/M. PRODUCTO QUIMICO PARA LA INDUSTRIA MATERIA:PLASTICO POLIPROPILENO COPOLIMEROS CP-741;COPOLIMERO.S/M.S/M. PRODUCTO QUIMICO PARA LA INDUSTRIA MATERIA:PLASTICO POLIPROPILENO COPOLIMEROS CP-741
118-191270;0001;24/05/2023;2023;SURPACK S.A.;4  20122720650;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRANSTOTAL AGENCIA MARITI;01114-23;001DA58333;KAOHSIUNG;Taiw·n;Francia;144;KG;144000;KILOGRAMO;0;No disponible;181895.93;1263.17;190472.93;1322.73;8460;144000;145940;NO DISPONIBLE;SNETOR;POLIPROPILENO COPOLIMERO. SNETOR. S/M EN SACOS DE 25 KG. C/U. = 5760 SACOS USO: INDUSTRIAL POLYPROPYLENE COPOLYMER GLOBALENE 7012;POLIPROPILENO COPOLIMERO. SNETOR. S/M EN SACOS DE 25 KG. C/U. = 5760 SACOS USO: INDUSTRIAL POLYPROPYLENE COPOLYMER GLOBALENE 7012
118-191508;0001;24/05/2023;2023;SURPACK S.A.;4  20122720650;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR AGENCIAS S.A.C;01189-23;SEL1522277;No disponible;Corea del Sur;Francia;198;TM;197882;KILOGRAMO;0;No disponible;231696;1170.18;242707.66;1225.8;10854;197882;197882;NO DISPONIBLE;SNETOR;POLIPROPILENO COPOLIMERO, SNETOR, S/M LOTTE B-320 USO: INDUSTRIAL POLYPROPYLENE COPOLYMER BLOW LOTTE B-320 EN SACOS DE 25 KG. C/U. = 7920 SACOS;POLIPROPILENO COPOLIMERO, SNETOR, S/M LOTTE B-320 USO: INDUSTRIAL POLYPROPYLENE COPOLYMER BLOW LOTTE B-320 EN SACOS DE 25 KG. C/U. = 7920 SACOS
118-191580;0001;25/05/2023;2023;SURPACK S.A.;4  20122720650;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01099-23;SEAU830263956;RIO GRANDE;Brasil;Brasil;24.75;TM;24750;KILOGRAMO;0;No disponible;27726.91;1120.28;32314.25;1305.63;4566.5;24750;25140;NO DISPONIBLE;BRASKEM;POLIPROPILENO COPOLIMERO, BRASKEM, S/M EN SACOS DE 25 KG. C/U = 990 SACOS CP 741 PL14 CP 741 - POLIPROPILENO COPOLIMERO;POLIPROPILENO COPOLIMERO, BRASKEM, S/M EN SACOS DE 25 KG. C/U = 990 SACOS CP 741 PL14 CP 741 - POLIPROPILENO COPOLIMERO
118-191580;0002;25/05/2023;2023;SURPACK S.A.;4  20122720650;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01099-23;SEAU830263956;RIO GRANDE;Brasil;Brasil;24.75;TM;24750;KILOGRAMO;0;No disponible;27726.91;1120.28;32314.25;1305.63;4566.5;24750;25140;NO DISPONIBLE;BRASKEM;POLIPROPILENO COPOLIMERO, BRASKEM, S/M EN SACOS DE 25 KG. C/U = 990 SACOS CP 741 PL14 CP 741 - POLIPROPILENO COPOLIMERO;POLIPROPILENO COPOLIMERO, BRASKEM, S/M EN SACOS DE 25 KG. C/U = 990 SACOS CP 741 PL14 CP 741 - POLIPROPILENO COPOLIMERO
118-192323;0001;25/05/2023;2023;POLINPLAST S.A.C.;4  20505520638;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01168-23;ONEYSELD42450800;No disponible;Estados Unidos;Estados Unidos;225;TM;225000;KILOGRAMO;0;No disponible;266120.21;1182.76;283817.04;1261.41;17390.3;225000;228470;NO DISPONIBLE;S/M;POLIPROPILENO COPOLIMERO. S/M. S/M PROPYLENE COPOLYMERS PP M1650 25KG BAG PP  RESINA DE POLIPROPILENO COPOLIMERO M1650;POLIPROPILENO COPOLIMERO. S/M. S/M PROPYLENE COPOLYMERS PP M1650 25KG BAG PP  RESINA DE POLIPROPILENO COPOLIMERO M1650
118-192771;0001;25/05/2023;2023;DISPERCOL S A;4  20100064490;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01099-23;SUDU63SSZ018457X;SANTOS;Brasil;Brasil;24.75;TM;24750;KILOGRAMO;0;No disponible;27662.06;1117.66;32205.89;1301.25;4539;24750;25220;NO DISPONIBLE;BRASKEM;RESINA PLASTICA. BRASKEM. S/M EN BOLSAS DE 25 KG PARA USO INDUSTRIAL COPOLIMERO DE POLIPROPILENO RP 340S;RESINA PLASTICA. BRASKEM. S/M EN BOLSAS DE 25 KG PARA USO INDUSTRIAL COPOLIMERO DE POLIPROPILENO RP 340S
118-193995;0001;26/05/2023;2023;OPP FILM S.A.;4  20502351908;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;01165-23;MAEU609492776;BALBOA;Francia;Reino Unido;96.25;TM;96250;KILOGRAMO;0;No disponible;161521.25;1678.14;185898.42;1931.41;24296.25;96250;98850;NO DISPONIBLE;ELTEX;COPOLIMERO DE POLIPROPILENO. ELTEX. KS407HP ON 70X1375 KG PALLETS  PP COPOLYMER: ELTEX P KS407 HP IN 3850 X 25KG PE BAGS;COPOLIMERO DE POLIPROPILENO. ELTEX. KS407HP ON 70X1375 KG PALLETS  PP COPOLYMER: ELTEX P KS407 HP IN 3850 X 25KG PE BAGS
118-194180;0001;26/05/2023;2023;DISPERCOL S A;4  20100064490;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01099-23;SEAU830263728;RIO GRANDE;Brasil;Brasil;24.75;TM;24750;KILOGRAMO;0;No disponible;27645.37;1116.98;32189.2;1300.57;4539;24750;25290;NO DISPONIBLE;BRASKEM;RESINA PLASTICA. BRASKEM. S/M BOLSAS DE 25 KG USO INDUSTRIAL COPOLIMERO DE POLIPROPILENO PRB0131;RESINA PLASTICA. BRASKEM. S/M BOLSAS DE 25 KG USO INDUSTRIAL COPOLIMERO DE POLIPROPILENO PRB0131
118-195972;0001;29/05/2023;2023;OPP FILM S.A.;4  20502351908;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01174-23;HLCUBO2230515451;CARTAGENA;Colombia;Colombia;81000;KG;81000;KILOGRAMO;0;No disponible;109977;1.36;111828.69;1.38;1803;81000;82420;NO DISPONIBLE;ESENTTIA;COPOLIMERO DE POLIPROPILENO. ESENTTIA. S/M COPOLIMERO DE POLIPROPILENO GRADO R.07R87-B MAQUINA BRUCKNER Y DMT COPOLIMERO R. 07R87-B BOLSAS 25KG;COPOLIMERO DE POLIPROPILENO. ESENTTIA. S/M COPOLIMERO DE POLIPROPILENO GRADO R.07R87-B MAQUINA BRUCKNER Y DMT COPOLIMERO R. 07R87-B BOLSAS 25KG
118-196030;0001;29/05/2023;2023;XIMESA S.A.C.;4  20125508716;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;01166-23;SUDU23JAX010059A;BALBOA;Estados Unidos;Estados Unidos;93.5;TM;93500;KILOGRAMO;0;No disponible;103759.34;1109.73;110330;1180;6350;93500;94810;NO DISPONIBLE;TRICOLENE;POLIPROPILENO COPOLIMERO. TRICOLENE. PPC100NR TRICOLENE PPC100NR INYECCION FABRICACION DE ARTICULOS DE PLASTICO POLYPROPYLENE BOLSAS DE 25KG  / POLIPROPLENO;POLIPROPILENO COPOLIMERO. TRICOLENE. PPC100NR TRICOLENE PPC100NR INYECCION FABRICACION DE ARTICULOS DE PLASTICO POLYPROPYLENE BOLSAS DE 25KG  / POLIPROPLENO
118-196289;0001;29/05/2023;2023;INVERSIONES SAN GABRIEL S A;4  20100403294;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01205-23;HLCUSEL230446955;KRZZA;Corea del Sur;Estados Unidos;22;TM;22000;KILOGRAMO;0;No disponible;25368.67;1153.12;27880.37;1267.29;2481.33;22000;22570;NO DISPONIBLE;LOTTE CHEMICAL;POLIPROPILENO COPOLIMERO. Lotte Chemical. B-320 PRESENTADO EN 880 BOLSAS DE 25 KG PARA USO INDUSTRIAL POLYPROPYLENE COPOLYMER B-320;POLIPROPILENO COPOLIMERO. Lotte Chemical. B-320 PRESENTADO EN 880 BOLSAS DE 25 KG PARA USO INDUSTRIAL POLYPROPYLENE COPOLYMER B-320
118-197004;0001;29/05/2023;2023;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01174-23;HLCUBO2230504570;CARTAGENA;Colombia;Colombia;4000;KG;4000;KILOGRAMO;0;No disponible;5269.62;1.32;5360.45;1.34;89.49;4000;4082.96;NO DISPONIBLE;ESENTTIA;COPOLIMERO. ESENTTIA. I. 01C25 EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 01C25;COPOLIMERO. ESENTTIA. I. 01C25 EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 01C25
118-197004;0002;29/05/2023;2023;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01174-23;HLCUBO2230504570;CARTAGENA;Colombia;Colombia;14725;KG;14725;KILOGRAMO;0;No disponible;20576.5;1.4;20911.17;1.42;329.44;14725;15030.4;NO DISPONIBLE;ESENTTIA;COPOLIMERO. ESENTTIA. R. 45R60CD EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R. 45R60CD;COPOLIMERO. ESENTTIA. R. 45R60CD EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R. 45R60CD
118-197004;0004;29/05/2023;2023;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01174-23;HLCUBO2230504570;CARTAGENA;Colombia;Colombia;9000;KG;9000;KILOGRAMO;0;No disponible;11856.66;1.32;12061.03;1.34;201.35;9000;9186.66;NO DISPONIBLE;ESENTTIA;COPOLIMERO. ESENTTIA. 05C06T-B EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 05C06T-B;COPOLIMERO. ESENTTIA. 05C06T-B EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 05C06T-B
118-197004;0005;29/05/2023;2023;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01174-23;HLCUBO2230504570;CARTAGENA;Colombia;Colombia;14000;KG;14000;KILOGRAMO;0;No disponible;19563.4;1.4;19881.59;1.42;313.22;14000;14290.37;NO DISPONIBLE;S/M;COPOLIMERO. S/M. R. 02R01CA-1 EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R. 02R01CA-1;COPOLIMERO. S/M. R. 02R01CA-1 EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R. 02R01CA-1
118-197065;0001;29/05/2023;2023;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01174-23;HLCUBO2230506922;CARTAGENA;Colombia;Colombia;11000;KG;11000;KILOGRAMO;0;No disponible;15041.33;1.37;15290;1.39;244.85;11000;11215.92;NO DISPONIBLE;ESENTTIA;COPOLIMERO. ESENTTIA. R. 45R60CD EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R. 45R60CD;COPOLIMERO. ESENTTIA. R. 45R60CD EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO R. 45R60CD
118-197671;0001;30/05/2023;2023;POLINPLAST S.A.C.;4  20505520638;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01108-23;HLCUSEL230444960;No disponible;Estados Unidos;Estados Unidos;472.5;TM;472500;KILOGRAMO;0;No disponible;540437.11;1143.78;595826.15;1261.01;54745.32;472500;480780;NO DISPONIBLE;S/M;POLIPROPILENO COPOLIMERO. S/M. S/M PROPYLENE COPOLYMERS M1650  RESINA DE POLIPROPILENO COPOLIMERO M1650;POLIPROPILENO COPOLIMERO. S/M. S/M PROPYLENE COPOLYMERS M1650  RESINA DE POLIPROPILENO COPOLIMERO M1650
118-197846;0001;30/05/2023;2023;POLINPLAST S.A.C.;4  20505520638;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;00982-23;EGLV003300629678;KAOHSIUNG;Taiw·n;Estados Unidos;50000;KG;50000;KILOGRAMO;0;No disponible;56119.75;1.12;59566.95;1.19;3400;50000;50370;NO DISPONIBLE;S/M;POLIPROPILENO HOMOPOLIMERO. S/M. S/M PP K1035  RESINA DE POLIPROPILENO;POLIPROPILENO HOMOPOLIMERO. S/M. S/M PP K1035  RESINA DE POLIPROPILENO
118-197939;0001;30/05/2023;2023;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;01217-23;SUDU23BOG006804X;CARTAGENA;Colombia;Colombia;27000;KG;27000;KILOGRAMO;0;No disponible;34528.16;1.28;35370;1.31;833;27000;27600;NO DISPONIBLE;ESENTTIA;COPOLIMERO. ESENTTIA. I. 05C06T-B EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 05C06T-B;COPOLIMERO. ESENTTIA. I. 05C06T-B EN BOLSAS DE 25 KILOS USO INDUSTRIAL COPOLIMERO I. 05C06T-B
118-198941;0001;30/05/2023;2023;PERUANA DE MOLDEADOS S.A.C.;4  20251995967;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01174-23;HLCUBO2230432078;CARTAGENA;Colombia;Colombia;21000;KG;21000;KILOGRAMO;0;No disponible;35652.56;1.7;36213.09;1.72;506.33;21000;21303.33;NO DISPONIBLE;ESENTTIA;COPOLIMERO. ESENTTIA. S/M POLIPROPILENO COPOLIMERO RANDOM MATERIA PRIMA PARA FABRICACION DE ENVASES COPOLIMERO R. 02R01CA-EAT BOLSAS 25 KG;COPOLIMERO. ESENTTIA. S/M POLIPROPILENO COPOLIMERO RANDOM MATERIA PRIMA PARA FABRICACION DE ENVASES COPOLIMERO R. 02R01CA-EAT BOLSAS 25 KG
118-198941;0002;30/05/2023;2023;PERUANA DE MOLDEADOS S.A.C.;4  20251995967;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01174-23;HLCUBO2230432078;CARTAGENA;Colombia;Colombia;6000;KG;6000;KILOGRAMO;0;No disponible;9046.44;1.51;9204.85;1.53;144.66;6000;6086.66;NO DISPONIBLE;ESENTTIA;POLIPROPILENO COPOLIMERO . ESENTTIA. S/M POLIPROPILENO COPOLIMERO RANDOM MATERIA PRIMA PARA FABRICACION DE ENVASES COPOLIMERO I. 01C25 BOLSAS 25 KG POLIPROPILENO;POLIPROPILENO COPOLIMERO . ESENTTIA. S/M POLIPROPILENO COPOLIMERO RANDOM MATERIA PRIMA PARA FABRICACION DE ENVASES COPOLIMERO I. 01C25 BOLSAS 25 KG POLIPROPILENO
118-199767;0001;31/05/2023;2023;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;01219-23;SUDUN3SOL001225A;No disponible;Corea del Sur;Corea del Sur;44;TM;44000;KILOGRAMO;0;No disponible;51060;1160.45;54877.74;1247.22;3755;44000;44710;NO DISPONIBLE;DAELIM;POLIPROPILENO COPOLIMERO RANDOM, DAELIM, S/M  EN SACOS DE 25 KG C/U PP RANDOM COPOLYMER UR348TU;POLIPROPILENO COPOLIMERO RANDOM, DAELIM, S/M  EN SACOS DE 25 KG C/U PP RANDOM COPOLYMER UR348TU
118-200069;0001;31/05/2023;2023;IBEROAMERICANA DE PLASTICOS SAC;4  20508061201;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PER;01174-23;HLCUBO2230516410;CARTAGENA;Colombia;Colombia;54000;KG;54000;KILOGRAMO;0;No disponible;79744;1.48;81027.16;1.5;1252;54000;55360;NO DISPONIBLE;S/M;COPOLIMERO POLIPROPILENO. S/M. S/M EN BOLSAS DE 25KG PARA LA ELABORACION DE TAPAS COPOLIMERO I. 06C30DA DE POLIPROPILENO;COPOLIMERO POLIPROPILENO. S/M. S/M EN BOLSAS DE 25KG PARA LA ELABORACION DE TAPAS COPOLIMERO I. 06C30DA DE POLIPROPILENO
118-200844;0001;31/05/2023;2023;POLINPLAST S.A.C.;4  20505520638;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01207-23;ONEYTA2DC5460400;QINGDAO;China;China;112;TM;112000;KILOGRAMO;0;No disponible;129511.59;1156.35;135079.11;1206.06;5460;112000;131080;NO DISPONIBLE;S/N;POLYPROPYLENE EN BOLSAS DE 25KG  POLYPROPYLENE PPR.MT.400.B S/N.S/N..;POLYPROPYLENE EN BOLSAS DE 25KG  POLYPROPYLENE PPR.MT.400.B S/N.S/N..
